DaysSince5/19/06,SPY Raw,SPY ADJ,VIX,3Mo Interest Rate,SSVI eta,SSVI rho,VXST (estimate before 2/3/14)
4613,252.39,243.16,21.38,0.024200,3.2441,-0.6814,24.07
4616,254.38,245.08,21.40,0.024500,3.2441,-0.6814,23.30
4617,256.77,247.38,20.47,0.024600,3.2441,-0.6814,22.47
4618,257.97,248.53,19.98,0.024500,3.2441,-0.6814,17.72
4619,258.88,249.41,19.50,0.024300,3.2441,-0.6814,15.46
4620,258.98,249.51,18.19,0.024300,3.2441,-0.6814,17.74
4623,257.40,247.99,19.07,0.024500,3.2441,-0.6814,17.12
4624,260.35,250.83,18.60,0.024500,3.2441,-0.6814,16.95
4625,260.98,251.43,19.04,0.024300,3.2441,-0.6814,15.34
4626,262.96,253.34,18.06,0.024200,3.2441,-0.6814,13.90
4627,266.46,256.71,17.80,0.024100,3.2441,-0.6814,20.88
4631,262.86,253.25,20.80,0.024300,3.2441,-0.6814,18.02
4632,263.41,253.78,19.52,0.024100,3.2441,-0.6814,17.88
4633,263.55,253.91,18.89,0.023700,3.2441,-0.6814,15.94
4634,265.78,256.06,17.42,0.023900,3.2441,-0.6814,20.85
4637,263.76,254.11,18.87,0.024200,3.2441,-0.6814,22.81
4638,263.41,253.78,19.13,0.024200,3.2441,-0.6814,20.77
4639,267.58,257.79,17.66,0.024200,3.2441,-0.6814,15.32
4640,269.93,260.06,16.57,0.024100,3.2441,-0.6814,13.41
4641,270.06,260.18,16.14,0.024000,3.2441,-0.6814,12.83
4644,271.96,262.01,15.73,0.024200,3.2441,-0.6814,13.86
4645,273.10,263.11,15.57,0.024200,3.2441,-0.6814,16.31
4646,272.74,262.76,15.38,0.024200,3.2441,-0.6814,14.84
4647,270.14,260.26,16.37,0.024200,3.2441,-0.6814,13.31
4648,270.47,260.58,15.72,0.024300,3.2441,-0.6814,15.52
4651,270.62,260.72,15.97,0.024500,3.2441,-0.6814,14.01
4652,274.10,264.07,15.43,0.024300,3.2441,-0.6814,14.47
4653,274.99,264.93,15.65,0.024400,3.2441,-0.6814,13.79
4654,274.38,264.34,16.22,0.024300,3.2441,-0.6814,11.31
4655,277.37,267.22,14.91,0.024300,3.2441,-0.6814,12.72
4659,277.85,267.69,14.88,0.024500,3.2441,-0.6814,12.20
4660,278.41,268.23,14.02,0.024500,3.2441,-0.6814,13.02
4661,277.42,267.27,14.46,0.024500,3.2441,-0.6814,10.94
4662,279.14,268.93,13.51,0.024600,3.2441,-0.6814,14.00
4665,279.52,269.30,14.85,0.024700,3.2441,-0.6814,14.34
4666,279.32,269.10,15.17,0.024500,3.2441,-0.6814,12.65
4667,279.20,268.99,14.70,0.024500,3.2441,-0.6814,12.99
4668,278.68,268.49,14.78,0.024500,3.2441,-0.6814,10.71
4669,280.42,270.16,13.57,0.024400,3.2441,-0.6814,13.63
4672,279.40,269.18,14.63,0.024600,3.2441,-0.6814,13.05
4673,279.02,268.81,14.74,0.024600,3.2441,-0.6814,15.85
4674,277.33,267.19,15.74,0.024700,3.2441,-0.6814,15.99
4675,275.01,264.95,16.59,0.024500,3.2441,-0.6814,13.78
4676,274.46,264.42,16.05,0.024600,3.2441,-0.6814,13.38
4679,278.44,268.26,14.33,0.024600,3.2441,-0.6814,12.38
4680,279.49,269.27,13.77,0.024600,3.2441,-0.6814,12.84
4681,281.34,271.05,13.41,0.024500,3.2441,-0.6814,12.39
4682,281.16,270.88,13.50,0.024500,3.2441,-0.6814,10.74
4683,281.31,272.21,12.88,0.024500,3.2441,-0.6814,12.23
4686,282.33,273.20,13.10,0.024400,3.2441,-0.6814,14.27
4687,282.40,273.27,13.56,0.024600,3.2441,-0.6814,14.36
4688,281.55,272.45,13.91,0.024800,3.2441,-0.6814,13.03
4689,284.73,275.52,13.63,0.024900,3.2441,-0.6814,16.85
4690,279.25,270.22,16.48,0.024600,3.2441,-0.6814,17.16
4693,279.04,270.02,16.33,0.024600,3.2441,-0.6814,15.50
4694,281.12,272.03,14.68,0.024600,3.2441,-0.6814,17.16
4695,279.65,270.61,15.15,0.024400,3.2441,-0.6814,13.66
4696,280.71,271.63,14.43,0.024300,3.2441,-0.6814,11.95
4697,282.48,273.35,13.71,0.024000,3.2441,-0.6814,12.08
4700,285.83,276.59,13.40,0.024300,3.2441,-0.6814,12.11
4701,285.97,276.72,13.36,0.024200,3.2441,-0.6814,13.52
4702,286.42,277.16,13.74,0.024400,3.2441,-0.6814,11.47
4703,287.18,277.89,13.58,0.024400,3.2441,-0.6814,9.68
4704,288.57,279.24,12.82,0.024400,3.2441,-0.6814,10.27
4707,288.79,279.45,13.18,0.024300,3.2441,-0.6814,11.85
4708,287.31,278.02,14.28,0.024200,3.2441,-0.6814,10.21
4709,288.29,278.97,13.30,0.024300,3.2441,-0.6814,9.69
4710,288.21,278.89,13.02,0.024300,3.2441,-0.6814,8.76
4711,290.16,280.78,12.01,0.024400,3.2441,-0.6814,10.11
4714,289.97,280.59,12.32,0.024300,3.2441,-0.6814,10.65
4715,290.16,280.78,12.18,0.024300,3.2441,-0.6814,10.98
4716,289.45,280.09,12.60,0.024400,3.2441,-0.6814,9.40
4717,290.02,280.64,12.09,0.024200,3.2441,-0.6814,10.85
4721,290.27,280.88,12.42,0.024400,3.2441,-0.6814,10.82
4722,292.88,283.41,12.28,0.024500,3.2441,-0.6814,12.31
4723,292.23,282.78,13.14,0.024400,3.2441,-0.6814,12.24
4724,292.05,282.61,13.25,0.024300,3.2441,-0.6814,11.53
4725,293.41,283.92,12.73,0.024200,3.2441,-0.6814,12.49
4728,293.87,284.37,13.11,0.024400,3.2441,-0.6814,12.46
4729,294.02,284.51,13.12,0.024300,3.2441,-0.6814,18.33
4730,291.81,282.38,14.80,0.024300,3.2441,-0.6814,13.88
4731,291.18,281.77,14.42,0.024700,3.2441,-0.6814,10.51
4732,294.03,284.52,12.87,0.024300,3.2441,-0.6814,16.49
4735,292.82,283.35,15.44,0.024400,3.2441,-0.6814,24.19
4736,287.93,278.62,19.32,0.024300,3.2441,-0.6814,26.86
4737,287.53,278.23,19.40,0.024300,3.2441,-0.6814,22.41
4738,286.66,277.39,19.10,0.024300,3.2441,-0.6814,16.67
4739,288.10,278.79,16.04,0.024300,3.2441,-0.6814,25.01
4742,280.86,271.78,20.55,0.024100,3.2441,-0.6814,19.53
4743,283.40,274.24,18.06,0.024100,3.2441,-0.6814,16.72
4744,285.06,275.84,16.44,0.024200,3.2441,-0.6814,15.13
4745,287.70,278.40,15.29,0.024000,3.2441,-0.6814,16.56
4746,285.84,276.60,15.96,0.023900,3.2441,-0.6814,18.26
4749,283.95,274.77,16.31,0.023900,3.2441,-0.6814,15.71
4750,286.51,277.25,14.95,0.023900,3.2441,-0.6814,15.10
4751,285.63,276.39,14.75,0.023800,3.2441,-0.6814,17.45
4752,282.14,273.02,16.92,0.023700,3.2441,-0.6814,15.16
4753,282.78,273.64,15.85,0.023500,3.2441,-0.6814,20.76
4757,280.15,271.09,17.50,0.023700,3.2441,-0.6814,21.42
4758,278.27,269.27,17.90,0.023700,3.2441,-0.6814,17.23
4759,279.03,270.01,17.30,0.023800,3.2441,-0.6814,19.30
4760,275.27,266.37,18.71,0.023500,3.2441,-0.6814,21.00
4763,274.57,265.69,18.86,0.023500,3.2441,-0.6814,18.16
4764,280.53,271.46,16.97,0.023500,3.2441,-0.6814,16.25
4765,282.96,273.81,16.09,0.023500,3.2441,-0.6814,14.85
4766,284.80,275.59,15.93,0.023300,3.2441,-0.6814,14.69
4767,287.65,278.35,16.30,0.022800,3.2441,-0.6814,15.08
4770,288.97,279.63,15.94,0.022900,3.2441,-0.6814,14.80
4771,288.90,279.56,15.99,0.022700,3.2441,-0.6814,13.89
4772,288.39,279.07,15.91,0.022400,3.2441,-0.6814,14.20
4773,289.58,280.22,15.82,0.021900,3.2441,-0.6814,12.53
4774,289.26,279.91,15.28,0.022000,3.2441,-0.6814,14.59
4777,289.37,280.01,15.35,0.022300,3.2441,-0.6814,17.56
4778,292.40,282.95,15.15,0.022200,3.2441,-0.6814,14.83
4779,293.06,283.58,14.33,0.021800,3.2441,-0.6814,14.50
4780,295.86,286.29,14.75,0.021400,3.2441,-0.6814,13.82
4781,294.00,285.88,15.40,0.021100,3.2441,-0.6814,14.09
4784,293.64,285.53,15.26,0.021300,3.2441,-0.6814,15.34
4785,290.76,282.73,16.28,0.021200,3.2441,-0.6814,14.95
4786,290.47,282.45,16.21,0.021500,3.2441,-0.6814,16.48
4787,291.50,283.45,15.82,0.021400,3.2441,-0.6814,15.95
4788,293.00,284.91,15.08,0.021200,3.2441,-0.6814,11.72
4791,295.66,287.49,14.06,0.022100,3.2441,-0.6814,10.24
4792,296.43,288.24,12.93,0.022000,3.2441,-0.6814,9.19
4793,298.80,290.55,12.57,0.022100,3.2441,-0.6814,10.21
4795,298.46,290.21,13.28,0.022300,3.2441,-0.6814,11.43
4798,296.82,288.62,13.96,0.022600,3.2441,-0.6814,12.36
4799,297.19,288.98,14.09,0.022600,3.2441,-0.6814,10.46
4800,298.61,290.36,13.03,0.022000,3.2441,-0.6814,9.69
4801,299.31,291.04,12.93,0.021700,3.2441,-0.6814,9.31
4802,300.65,292.34,12.39,0.021400,3.2441,-0.6814,10.26
4805,300.75,292.44,12.68,0.021600,3.2441,-0.6814,10.59
4806,299.78,291.50,12.86,0.021500,3.2441,-0.6814,12.36
4807,297.74,289.51,13.97,0.021400,3.2441,-0.6814,12.24
4808,298.83,290.57,13.53,0.020500,3.2441,-0.6814,12.50
4809,297.17,288.96,14.45,0.020600,3.2441,-0.6814,11.98
4812,297.90,289.67,13.53,0.020900,3.2441,-0.6814,10.82
4813,300.03,291.74,12.61,0.020600,3.2441,-0.6814,10.94
4814,301.44,293.11,12.07,0.021000,3.2441,-0.6814,12.62
4815,300.00,291.71,12.74,0.021000,3.2441,-0.6814,11.62
4816,302.01,293.67,12.16,0.021200,3.2441,-0.6814,14.30
4819,301.46,293.13,12.83,0.021200,3.2441,-0.6814,18.30
4820,300.72,292.41,13.94,0.020800,3.2441,-0.6814,27.04
4821,297.43,289.21,16.12,0.020800,3.2441,-0.6814,19.71
4822,294.84,286.69,17.87,0.020700,3.2441,-0.6814,18.00
4823,292.62,284.54,17.61,0.020600,3.2441,-0.6814,36.49
4826,283.82,275.98,24.59,0.020500,3.2441,-0.6814,26.45
4827,287.80,279.85,20.17,0.020500,3.2441,-0.6814,25.97
4828,287.97,280.01,19.49,0.020200,3.2441,-0.6814,16.65
4829,293.62,285.51,16.91,0.020200,3.2441,-0.6814,17.46
4830,291.62,283.56,17.97,0.020000,3.2441,-0.6814,23.99
4833,288.07,280.11,21.09,0.020000,3.2441,-0.6814,18.51
4834,292.55,284.47,17.52,0.020000,3.2441,-0.6814,29.45
4835,283.90,276.06,22.10,0.019600,3.2441,-0.6814,22.49
4836,284.65,276.79,21.18,0.019100,3.2441,-0.6814,18.16
4837,288.85,280.87,18.47,0.018700,3.2441,-0.6814,18.50
4840,292.33,284.25,16.88,0.019400,3.2441,-0.6814,20.74
4841,290.09,282.08,17.50,0.019400,3.2441,-0.6814,19.12
4842,292.45,284.37,15.80,0.019700,3.2441,-0.6814,16.87
4843,292.36,284.28,16.68,0.020000,3.2441,-0.6814,22.30
4844,284.85,276.98,19.87,0.019700,3.2441,-0.6814,22.14
4847,288.00,280.04,19.32,0.020100,3.2441,-0.6814,23.69
4848,286.87,278.95,20.31,0.019800,3.2441,-0.6814,22.34
4849,288.89,280.91,19.35,0.019900,3.2441,-0.6814,16.86
4850,292.58,284.50,17.88,0.019900,3.2441,-0.6814,18.85
4851,292.45,284.37,18.98,0.019900,3.2441,-0.6814,18.85
4855,290.74,282.71,19.66,0.019800,3.2441,-0.6814,16.60
4856,294.04,285.92,17.33,0.019700,3.2441,-0.6814,14.34
4857,297.82,289.59,16.27,0.019700,3.2441,-0.6814,11.51
4858,298.05,289.82,15.00,0.019600,3.2441,-0.6814,12.55
4861,298.20,289.96,15.27,0.019600,3.2441,-0.6814,13.00
4862,298.13,289.89,15.20,0.019500,3.2441,-0.6814,13.24
4863,300.25,291.96,14.61,0.019600,3.2441,-0.6814,12.96
4864,301.29,292.97,14.22,0.019500,3.2441,-0.6814,12.39
4865,301.09,292.77,13.74,0.019600,3.2441,-0.6814,15.87
4868,300.16,291.87,14.67,0.019900,3.2441,-0.6814,16.44
4869,300.92,292.61,14.44,0.019900,3.2441,-0.6814,17.59
4870,301.10,292.78,13.95,0.019500,3.2441,-0.6814,13.08
4871,301.08,292.76,14.05,0.019300,3.2441,-0.6814,14.30
4872,298.28,291.38,15.32,0.019100,3.2441,-0.6814,14.52
4875,298.21,291.31,14.91,0.019400,3.2441,-0.6814,18.71
4876,295.87,289.03,17.05,0.019200,3.2441,-0.6814,15.89
4877,297.62,290.73,15.96,0.018900,3.2441,-0.6814,15.13
4878,297.00,290.13,16.07,0.018300,3.2441,-0.6814,16.69
4879,295.40,288.57,17.22,0.018000,3.2441,-0.6814,15.03
4882,296.77,289.90,16.24,0.018800,3.2441,-0.6814,19.69
4883,293.24,286.46,18.56,0.018200,3.2441,-0.6814,23.20
4884,288.06,281.40,20.56,0.017900,3.2441,-0.6814,19.66
4885,290.42,283.70,19.12,0.017000,3.2441,-0.6814,16.27
4886,294.35,287.54,17.04,0.017100,3.2441,-0.6814,19.06
4889,293.08,286.30,17.86,0.017500,3.2441,-0.6814,23.21
4890,288.53,281.85,20.28,0.017200,3.2441,-0.6814,22.40
4891,291.27,284.53,18.64,0.016900,3.2441,-0.6814,17.87
4892,293.24,286.46,17.57,0.016800,3.2441,-0.6814,15.19
4893,296.28,289.43,15.58,0.016800,3.2441,-0.6814,14.10
4896,295.95,289.10,14.57,0.016800,3.2441,-0.6814,13.26
4897,298.88,291.97,13.54,0.016700,3.2441,-0.6814,12.17
4898,298.40,291.50,13.68,0.016600,3.2441,-0.6814,11.43
4899,299.28,292.36,13.79,0.016600,3.2441,-0.6814,11.37
4900,297.97,291.08,14.25,0.016600,3.2441,-0.6814,11.47
4903,299.99,293.05,14.00,0.016700,3.2441,-0.6814,12.64
4904,299.01,292.09,14.46,0.016500,3.2441,-0.6814,11.66
4905,299.88,292.94,14.01,0.016500,3.2441,-0.6814,11.74
4906,300.37,293.42,13.71,0.016700,3.2441,-0.6814,10.00
4907,301.60,294.62,12.65,0.016600,3.2441,-0.6814,12.40
4910,303.30,296.28,13.11,0.016500,3.2441,-0.6814,13.35
4911,303.21,296.20,13.20,0.016300,3.2441,-0.6814,12.06
4912,304.14,297.10,12.33,0.016200,3.2441,-0.6814,11.40
4913,303.33,296.31,13.22,0.015400,3.2441,-0.6814,9.18
4914,306.14,299.06,12.30,0.015200,3.2441,-0.6814,10.14
4917,307.37,300.26,12.83,0.015300,3.2441,-0.6814,10.29
4918,307.03,299.93,13.10,0.015600,3.2441,-0.6814,8.87
4919,307.10,300.00,12.62,0.015600,3.2441,-0.6814,9.58
4920,308.18,301.05,12.73,0.015600,3.2441,-0.6814,8.26
4921,308.94,301.79,12.07,0.015500,3.2441,-0.6814,9.71
4924,308.35,301.22,12.69,0.015500,3.2441,-0.6814,9.37
4925,309.00,301.85,12.68,0.015900,3.2441,-0.6814,9.60
4926,309.10,301.95,13.00,0.015700,3.2441,-0.6814,11.20
4927,309.55,302.39,13.05,0.015700,3.2441,-0.6814,9.49
4928,311.79,304.58,12.05,0.015700,3.2441,-0.6814,10.29
4931,312.02,304.80,12.46,0.015700,3.2441,-0.6814,10.85
4932,311.93,304.71,12.86,0.015700,3.2441,-0.6814,11.82
4933,310.77,303.58,12.78,0.015700,3.2441,-0.6814,10.10
4934,310.27,303.09,13.13,0.015800,3.2441,-0.6814,7.99
4935,310.96,303.77,12.34,0.015800,3.2441,-0.6814,8.17
4938,313.37,306.12,11.87,0.016100,3.2441,-0.6814,7.62
4939,314.08,306.81,11.54,0.016000,3.2441,-0.6814,6.97
4940,315.48,308.18,11.75,0.016200,3.2441,-0.6814,6.97
4942,314.31,307.04,12.62,0.015900,3.2441,-0.6814,15.55
4945,311.64,304.43,14.91,0.016000,3.2441,-0.6814,17.05
4946,309.55,302.39,15.96,0.015700,3.2441,-0.6814,14.81
4947,311.46,304.25,14.80,0.015500,3.2441,-0.6814,13.72
4948,312.02,304.80,14.52,0.015400,3.2441,-0.6814,12.16
4949,314.87,307.59,13.62,0.015300,3.2441,-0.6814,16.35
4952,313.88,306.62,15.86,0.015400,3.2441,-0.6814,15.05
4953,313.53,306.28,15.68,0.015600,3.2441,-0.6814,13.57
4954,314.42,307.15,14.99,0.015700,3.2441,-0.6814,15.04
4955,317.13,309.79,13.94,0.015600,3.2441,-0.6814,12.71
4956,317.32,309.98,12.63,0.015700,3.2441,-0.6814,12.30
4959,319.50,312.11,12.14,0.015700,3.2441,-0.6814,11.11
4960,319.57,312.18,12.29,0.015600,3.2441,-0.6814,11.00
4961,319.59,312.20,12.58,0.015600,3.2441,-0.6814,8.92
4962,320.90,313.48,12.50,0.015700,3.2441,-0.6814,8.00
4963,320.73,314.85,12.51,0.015800,3.2441,-0.6814,7.40
4966,321.22,315.33,12.61,0.015900,3.2441,-0.6814,6.67
4967,321.23,315.34,12.67,0.015800,3.2441,-0.6814,6.67
4969,322.94,317.02,12.65,0.015800,3.2441,-0.6814,9.94
4970,322.86,316.94,13.43,0.015700,3.2441,-0.6814,12.55
4973,321.08,315.19,14.82,0.015700,3.2441,-0.6814,12.80
4974,321.86,315.96,13.78,0.015500,3.2441,-0.6814,12.80
4976,324.87,318.91,12.47,0.015400,3.2441,-0.6814,12.44
4977,322.41,316.50,14.02,0.015200,3.2441,-0.6814,12.23
4980,323.64,317.71,13.85,0.015600,3.2441,-0.6814,12.44
4981,322.73,316.81,13.79,0.015400,3.2441,-0.6814,13.36
4982,324.45,318.50,13.45,0.015400,3.2441,-0.6814,10.67
4983,326.65,320.66,12.54,0.015400,3.2441,-0.6814,10.19
4984,325.71,319.74,12.56,0.015400,3.2441,-0.6814,10.35
4987,327.95,321.94,12.32,0.015700,3.2441,-0.6814,11.15
4988,327.45,321.45,12.39,0.015700,3.2441,-0.6814,11.13
4989,328.19,322.17,12.42,0.015700,3.2441,-0.6814,9.44
4990,330.92,324.85,12.32,0.015500,3.2441,-0.6814,8.10
4991,331.95,325.86,12.10,0.015600,3.2441,-0.6814,10.92
4995,331.30,325.23,12.85,0.015600,3.2441,-0.6814,10.65
4996,331.34,325.27,12.91,0.015500,3.2441,-0.6814,10.96
4997,331.72,325.64,12.98,0.015500,3.2441,-0.6814,14.32
4998,328.77,322.74,14.56,0.015400,3.2441,-0.6814,23.35
5001,323.50,317.57,18.23,0.015500,3.2441,-0.6814,18.79
5002,326.89,320.90,16.28,0.015700,3.2441,-0.6814,17.15
5003,326.62,320.63,16.39,0.015600,3.2441,-0.6814,16.54
5004,327.68,321.67,15.49,0.015700,3.2441,-0.6814,22.63
5005,321.73,315.83,18.84,0.015500,3.2441,-0.6814,21.29
5008,324.12,318.18,17.97,0.015700,3.2441,-0.6814,16.78
5009,329.06,323.03,16.05,0.015700,3.2441,-0.6814,14.05
5010,332.86,326.76,15.15,0.015700,3.2441,-0.6814,12.97
5011,333.98,327.86,14.96,0.015700,3.2441,-0.6814,13.73
5012,332.20,326.11,15.47,0.015600,3.2441,-0.6814,13.09
5015,334.68,328.54,15.04,0.015800,3.2441,-0.6814,13.53
5016,335.26,329.11,15.18,0.015700,3.2441,-0.6814,11.05
5017,337.42,331.23,13.74,0.015800,3.2441,-0.6814,11.46
5018,337.06,330.88,14.15,0.015900,3.2441,-0.6814,10.13
5019,337.60,331.41,13.68,0.015800,3.2441,-0.6814,12.67
5023,336.73,330.56,14.83,0.015800,3.2441,-0.6814,11.18
5024,338.34,332.14,14.38,0.015800,3.2441,-0.6814,13.45
5025,336.95,330.77,15.56,0.015800,3.2441,-0.6814,14.73
5026,333.48,327.37,17.08,0.015600,3.2441,-0.6814,37.26
5029,322.42,316.51,25.03,0.015300,3.2441,-0.6814,42.87
5030,312.65,306.92,27.85,0.015300,3.2441,-0.6814,39.71
5031,311.50,305.79,27.56,0.015300,3.2441,-0.6814,56.70
5032,297.51,292.06,39.16,0.014500,3.2441,-0.6814,55.98
5033,296.26,290.83,40.11,0.012700,3.2441,-0.6814,49.67
5036,309.09,303.42,33.42,0.011300,3.2441,-0.6814,56.16
5037,300.24,294.74,36.82,0.009500,3.2441,-0.6814,41.76
5038,312.86,307.12,31.99,0.007200,3.2441,-0.6814,49.88
5039,302.46,296.92,39.62,0.006200,3.2441,-0.6814,49.35
5040,297.46,292.01,41.94,0.004500,3.2441,-0.6814,81.43
5043,274.23,269.20,54.46,0.003300,3.2441,-0.6814,67.12
5044,288.42,283.13,47.30,0.004400,3.2441,-0.6814,84.88
5045,274.36,269.33,53.90,0.004200,3.2441,-0.6814,107.89
5046,248.11,243.56,75.47,0.003300,3.2441,-0.6814,74.94
5047,269.32,264.38,57.83,0.002800,3.2441,-0.6814,134.07
5050,239.85,235.45,82.69,0.002400,3.2441,-0.6814,108.35
5051,252.80,248.17,75.91,0.001900,3.2441,-0.6814,114.09
5052,240.00,235.60,76.45,0.000200,3.2441,-0.6814,93.62
5053,240.51,236.10,72.00,0.000400,3.2441,-0.6814,89.04
5054,228.80,225.93,66.04,0.000500,3.2441,-0.6814,95.58
5057,222.95,220.15,61.59,0.000200,3.2441,-0.6814,93.99
5058,243.15,240.10,61.67,0.000100,3.2441,-0.6814,93.92
5059,246.79,243.69,63.95,0.000000,3.2441,-0.6814,74.87
5060,261.20,257.92,61.00,0.000000,3.2441,-0.6814,72.89
5061,253.42,250.24,65.54,0.000300,3.2441,-0.6814,67.94
5064,261.65,258.36,57.08,0.001200,3.2441,-0.6814,66.02
5065,257.75,254.51,53.54,0.001100,3.2441,-0.6814,68.94
5066,246.15,243.06,57.06,0.000900,3.2441,-0.6814,54.03
5067,251.83,248.67,50.91,0.000900,3.2441,-0.6814,46.99
5068,248.19,245.07,46.80,0.001000,3.2441,-0.6814,52.72
5071,264.86,261.53,45.24,0.001500,3.2441,-0.6814,57.71
5072,265.13,261.80,46.70,0.001400,3.2441,-0.6814,42.29
5073,274.03,270.59,43.35,0.002200,3.2441,-0.6814,39.68
5074,278.20,274.71,41.67,0.002500,3.2441,-0.6814,41.69
5078,275.66,272.20,41.17,0.002600,3.2441,-0.6814,38.44
5079,283.79,280.23,37.76,0.002000,3.2441,-0.6814,40.24
5080,277.76,274.27,40.84,0.001400,3.2441,-0.6814,40.40
5081,279.10,275.59,40.11,0.001400,3.2441,-0.6814,35.16
5082,286.64,283.04,38.15,0.001200,3.2441,-0.6814,44.10
5085,281.59,278.05,43.83,0.001200,3.2441,-0.6814,46.71
5086,273.04,269.61,45.41,0.001100,3.2441,-0.6814,38.28
5087,279.10,275.59,41.98,0.001200,3.2441,-0.6814,38.98
5088,279.08,275.57,41.38,0.001100,3.2441,-0.6814,30.54
5089,282.97,279.42,35.93,0.001200,3.2441,-0.6814,30.76
5092,287.05,283.44,33.29,0.001200,3.2441,-0.6814,32.78
5093,285.73,282.14,33.57,0.001100,3.2441,-0.6814,30.03
5094,293.21,289.53,31.23,0.001000,3.2441,-0.6814,32.49
5095,290.48,286.83,34.15,0.000900,3.2441,-0.6814,34.14
5096,282.79,279.24,37.19,0.001200,3.2441,-0.6814,34.43
5099,283.57,280.01,35.97,0.001300,3.2441,-0.6814,33.19
5100,286.19,282.60,33.61,0.001300,3.2441,-0.6814,33.83
5101,284.25,280.68,34.12,0.001200,3.2441,-0.6814,29.44
5102,287.68,284.07,31.44,0.001100,3.2441,-0.6814,23.75
5103,292.44,288.77,27.98,0.001200,3.2441,-0.6814,24.93
5106,292.50,288.83,27.57,0.001200,3.2441,-0.6814,33.42
5107,286.67,283.07,33.04,0.001300,3.2441,-0.6814,34.73
5108,281.60,278.06,35.28,0.001300,3.2441,-0.6814,31.81
5109,284.97,281.39,32.61,0.001200,3.2441,-0.6814,29.66
5110,286.28,282.68,31.89,0.001200,3.2441,-0.6814,28.87
5113,295.00,291.29,29.30,0.001300,3.2441,-0.6814,29.71
5114,291.97,288.30,30.53,0.001300,3.2441,-0.6814,25.53
5115,296.93,293.20,27.99,0.001200,3.2441,-0.6814,25.67
5116,294.88,291.18,29.53,0.001200,3.2441,-0.6814,21.93
5117,295.44,291.73,28.16,0.001200,3.2441,-0.6814,24.70
5121,299.08,295.32,28.01,0.001400,3.2441,-0.6814,26.71
5122,303.53,299.72,27.62,0.001500,3.2441,-0.6814,25.64
5123,302.97,299.16,28.59,0.001500,3.2441,-0.6814,23.61
5124,304.32,300.50,27.51,0.001400,3.2441,-0.6814,26.23
5127,305.55,301.71,28.23,0.001400,3.2441,-0.6814,23.47
5128,308.08,304.21,26.84,0.001500,3.2441,-0.6814,23.79
5129,312.18,308.26,25.66,0.001600,3.2441,-0.6814,23.32
5130,311.36,307.45,25.81,0.001500,3.2441,-0.6814,22.22
5131,319.34,315.33,24.52,0.001500,3.2441,-0.6814,25.55
5134,323.20,319.14,25.81,0.001700,3.2441,-0.6814,28.47
5135,320.79,316.76,27.57,0.001900,3.2441,-0.6814,29.77
5136,319.00,314.99,27.57,0.001700,3.2441,-0.6814,42.12
5137,300.61,296.83,40.79,0.001700,3.2441,-0.6814,36.54
5138,304.21,300.39,36.09,0.001600,3.2441,-0.6814,37.67
5141,307.05,303.19,34.40,0.001800,3.2441,-0.6814,36.61
5142,312.96,309.03,33.67,0.001700,3.2441,-0.6814,30.98
5143,311.66,307.75,33.47,0.001700,3.2441,-0.6814,31.84
5144,311.78,307.86,32.94,0.001600,3.2441,-0.6814,32.97
5145,308.64,306.10,35.12,0.001500,3.2441,-0.6814,30.50
5148,310.62,308.07,31.77,0.001600,3.2441,-0.6814,29.97
5149,312.05,309.49,31.37,0.001600,3.2441,-0.6814,35.21
5150,304.09,301.59,33.84,0.001500,3.2441,-0.6814,30.93
5151,307.35,304.83,32.22,0.001600,3.2441,-0.6814,32.88
5152,300.05,297.59,34.73,0.001400,3.2441,-0.6814,31.89
5155,304.46,301.96,31.78,0.001400,3.2441,-0.6814,32.24
5156,308.36,305.83,30.43,0.001600,3.2441,-0.6814,25.22
5157,310.52,307.97,28.62,0.001400,3.2441,-0.6814,21.78
5158,312.23,309.67,27.68,0.001400,3.2441,-0.6814,24.16
5162,317.05,314.45,27.94,0.001500,3.2441,-0.6814,26.26
5163,313.78,311.20,29.43,0.001500,3.2441,-0.6814,23.27
5164,316.18,313.58,28.08,0.001500,3.2441,-0.6814,24.97
5165,314.38,311.80,29.26,0.001300,3.2441,-0.6814,21.05
5166,317.59,314.98,27.29,0.001300,3.2441,-0.6814,30.20
5169,314.84,312.25,32.19,0.001400,3.2441,-0.6814,28.03
5170,318.92,316.30,29.52,0.001500,3.2441,-0.6814,23.98
5171,321.85,319.21,27.76,0.001600,3.2441,-0.6814,25.58
5172,320.79,318.15,28.00,0.001100,3.2441,-0.6814,20.91
5173,321.72,319.08,25.68,0.001100,3.2441,-0.6814,21.14
5176,324.32,321.66,24.46,0.001300,3.2441,-0.6814,21.78
5177,325.01,322.34,24.84,0.001300,3.2441,-0.6814,20.24
5178,326.86,324.17,24.32,0.001300,3.2441,-0.6814,23.77
5179,322.96,320.31,26.08,0.001200,3.2441,-0.6814,21.63
5180,320.88,318.24,25.84,0.001100,3.2441,-0.6814,21.74
5183,323.22,320.56,24.74,0.001100,3.2441,-0.6814,24.08
5184,321.17,318.53,25.44,0.001100,3.2441,-0.6814,22.20
5185,325.12,322.45,24.10,0.001100,3.2441,-0.6814,22.64
5186,323.96,321.30,24.76,0.000900,3.2441,-0.6814,19.73
5187,326.52,323.84,24.46,0.000900,3.2441,-0.6814,19.96
